tripduration,start station name,end station name,bikeid,usertype,birth year,age,gender
282,Grove St PATH,Monmouth and 6th,26209,Subscriber,1986,31,Female
1876,Monmouth and 6th,Paulus Hook,26245,Subscriber,1985,32,Male
121,Newport PATH,Newport Pkwy,26236,Subscriber,29,29,Male
489,Grove St PATH,Liberty Light Rail,26316,Subscriber,29,29,Female
255,Exchange Place,City Hall,29614,Subscriber,1964,53,Female
844,Newport PATH,Pershing Field,26310,Subscriber,1990,27,Male
388,Warren St,Newport Pkwy,26238,Subscriber,23,23,Male
269,Dixon Mills,Warren St,29628,Subscriber,1986,31,Male
249,Hamilton Park,Brunswick & 6th,29449,Subscriber,1985,32,Male
242,Hamilton Park,Brunswick & 6th,29235,Subscriber,1986,31,Female
210,5 Corners Library,Oakland Ave,29282,Subscriber,41,41,Female
739,Brunswick & 6th,Newport Pkwy,29235,Subscriber,1986,31,Male
295,Marin Light Rail,Exchange Place,29451,Subscriber,1984,33,Male
187,Grove St PATH,Van Vorst Park,29607,Subscriber,30,30,Female
100,Columbus Drive,Columbus Drive,29442,Subscriber,1985,32,Male
93,Columbus Drive,Columbus Drive,29611,Subscriber,29,29,Female
318,Grove St PATH,Monmouth and 6th,26291,Subscriber,29,29,Female
1084,JC Medical Center,Liberty Light Rail,29274,Customer,NULL,NULL,Unknown
1082,JC Medical Center,Liberty Light Rail,26288,Customer,NULL,NULL,Unknown
254,Exchange Place,Essex Light Rail,29556,Subscriber,1982,35,Male
820,Grove St PATH,McGinley Square,29273,Subscriber,59,59,Male
691,Newport Pkwy,Monmouth and 6th,26181,Subscriber,1985,32,Female
381,Newark Ave,Baldwin at Montgomery,29544,Subscriber,1986,31,Male
676,Newport Pkwy,Monmouth and 6th,29643,Subscriber,1983,34,Male
1048,Newport Pkwy,Riverview Park,29275,Subscriber,1990,27,Male
145,Grove St PATH,Jersey & 3rd,29668,Subscriber,1981,36,Male
150,Jersey & 3rd,Hamilton Park,26156,Subscriber,1992,25,Male
130,Jersey & 3rd,Hamilton Park,26165,Subscriber,23,23,Male
162,Pershing Field,Central Ave,26310,Subscriber,1990,27,Male
201,Grove St PATH,Dixon Mills,29620,Subscriber,1949,68,Male
380,Exchange Place,Dixon Mills,29451,Subscriber,1980,37,Male
175,Grove St PATH,Dixon Mills,29308,Subscriber,1984,33,Male
916,Brunswick St,Heights Elevator,29678,Subscriber,23,23,Male
316,Monmouth and 6th,Van Vorst Park,26291,Subscriber,30,30,Male
224,Central Ave,North St,29269,Subscriber,1954,63,Male
240,Manila & 1st,Dixon Mills,29260,Subscriber,1986,31,Male
250,Grove St PATH,Monmouth and 6th,26244,Subscriber,1982,35,Male
780,Liberty Light Rail,Garfield Ave Station,26288,Customer,NULL,NULL,Unknown
771,Liberty Light Rail,Garfield Ave Station,29274,Customer,NULL,NULL,Unknown
267,Van Vorst Park,Grove St PATH,29601,Subscriber,30,30,Male
203,Dixon Mills,City Hall,26253,Subscriber,28,28,Male
1598,Columbus Drive,Marin Light Rail,29442,Subscriber,1980,37,Male
239,Newark Ave,Hamilton Park,29569,Subscriber,57,57,Male
315,Monmouth and 6th,Warren St,26244,Subscriber,28,28,Male
170,Newark Ave,Jersey & 6th St,29604,Subscriber,56,56,Female
244,Grove St PATH,Marin Light Rail,29601,Subscriber,30,30,Male
710,Jersey & 3rd,Lafayette Park,29668,Subscriber,1984,33,Male
1601,Jersey & 6th St,Warren St,29480,Subscriber,51,51,Male
100,Newport Pkwy,Newport Pkwy,29235,Subscriber,1972,45,Male
93,Newport Pkwy,Newport Pkwy,29547,Subscriber,41,41,Male
433,City Hall,Brunswick St,29614,Subscriber,42,42,Male
79,Columbus Drive,Warren St,29507,Subscriber,42,42,Male
1231,Newport Pkwy,Newport Pkwy,29216,Subscriber,41,41,Male
1232,Newport Pkwy,Newport Pkwy,26238,Subscriber,1972,45,Male
79,City Hall,Van Vorst Park,29456,Subscriber,1992,25,Male
246,Jersey & 3rd,Brunswick & 6th,29232,Subscriber,29,29,Male
389,Christ Hospital,Sip Ave,29625,Subscriber,1995,22,Male
310,North St,Central Ave,29269,Subscriber,1954,63,Male
195,Jersey & 6th St,Newark Ave,29604,Subscriber,46,46,Female
574,Van Vorst Park,Lafayette Park,26266,Subscriber,1982,35,Female
969,Sip Ave,McGinley Square,29625,Subscriber,1991,26,Male
94,Dixon Mills,Newark Ave,29469,Subscriber,47,47,Male
577,City Hall,Hamilton Park,26253,Subscriber,1980,37,Male
880,North St,Hamilton Park,26196,Subscriber,43,43,Male
214,Brunswick & 6th,Grove St PATH,29232,Subscriber,1992,25,Male
757,McGinley Square,Union St,26206,Subscriber,28,28,Male
139,City Hall,Marin Light Rail,26318,Subscriber,1986,31,Male
579,Dey St,Newark Ave,29599,Subscriber,1982,35,Male
194,Grove St PATH,Jersey & 6th St,29232,Subscriber,1986,31,Male
490,Hamilton Park,Exchange Place,26162,Subscriber,43,43,Male
281,Warren St,Essex Light Rail,29480,Subscriber,62,62,Male
396,Morris Canal,Morris Canal,29509,Subscriber,NULL,NULL,Unknown
267,Brunswick & 6th,Jersey & 3rd,29449,Subscriber,29,29,Male
488,Exchange Place,Essex Light Rail,26162,Subscriber,1983,34,Male
314,Warren St,Monmouth and 6th,26244,Subscriber,28,28,Male
268,Van Vorst Park,Grove St PATH,26272,Subscriber,1992,25,Male
296,Pershing Field,North St,26252,Subscriber,39,39,Male
545,Paulus Hook,Liberty Light Rail,26245,Subscriber,1962,55,Male
973,Newark Ave,Oakland Ave,29599,Subscriber,1982,35,Male
801,Van Vorst Park,Manila & 1st,26228,Subscriber,1973,44,Male
1093,Newark Ave,Brunswick & 6th,29469,Subscriber,1964,53,Male
187,Grove St PATH,Dixon Mills,26272,Subscriber,1986,31,Male
537,Van Vorst Park,Van Vorst Park,29205,Customer,NULL,NULL,Unknown
734,Leonard Gordon Park,Pershing Field,29466,Subscriber,1991,26,Male
5150,Van Vorst Park,Jersey & 3rd,26291,Customer,NULL,NULL,Unknown
775,Marin Light Rail,Exchange Place,26304,Subscriber,1995,22,Male
2297,Newport Pkwy,Warren St,26238,Subscriber,42,42,Male
4742,Van Vorst Park,Jersey & 3rd,26296,Customer,NULL,NULL,Unknown
156,Newark Ave,Brunswick St,29604,Subscriber,1986,31,Male
1865,Oakland Ave,Oakland Ave,29598,Subscriber,24,24,Female
1846,Oakland Ave,Oakland Ave,26293,Subscriber,1991,26,Male
1658,Exchange Place,Marin Light Rail,26304,Subscriber,1995,22,Male
1004,Jersey & 3rd,Christ Hospital,29449,Subscriber,46,46,Female
638,Van Vorst Park,Garfield Ave Station,29460,Subscriber,29,29,Male
1257,Manila & 1st,Heights Elevator,26228,Subscriber,43,43,Male
1519,Newport Pkwy,Newport PATH,29268,Subscriber,1980,37,Male
65,Brunswick St,Brunswick & 6th,29679,Subscriber,1992,25,Male
258,Warren St,Jersey & 6th St,26238,Subscriber,51,51,Male
581,Van Vorst Park,Garfield Ave Station,29281,Subscriber,1992,25,Male
539,Riverview Park,Brunswick & 6th,29474,Subscriber,1980,37,Male
227,Dixon Mills,Grove St PATH,29308,Subscriber,1984,33,Male
255,Jersey & 6th St,Grove St PATH,29673,Subscriber,1984,33,Male
263,Pershing Field,Leonard Gordon Park,29261,Subscriber,1991,26,Male
1218,Baldwin at Montgomery,Columbia Park,29621,Subscriber,1991,26,Male
454,Newport PATH,Hamilton Park,29268,Subscriber,1991,26,Male
519,Grove St PATH,Baldwin at Montgomery,29673,Subscriber,1985,32,Female
229,Grove St PATH,JC Medical Center,29308,Subscriber,1984,33,Male
1385,Heights Elevator,Hamilton Park,29678,Subscriber,43,43,Male
618,McGinley Square,West Side Light Rail,29625,Subscriber,1962,55,Male
415,Van Vorst Park,McGinley Square,29205,Subscriber,1981,36,Male
327,Hamilton Park,Grove St PATH,26196,Subscriber,43,43,Male
282,Dixon Mills,Hamilton Park,29451,Subscriber,43,43,Male
258,Van Vorst Park,Monmouth and 6th,26159,Subscriber,30,30,Male
267,Grove St PATH,Monmouth and 6th,26196,Subscriber,1984,33,Female
62,Jersey & 3rd,Jersey & 6th St,26296,Subscriber,1984,33,Male
324,Van Vorst Park,Lafayette Park,29456,Subscriber,1984,33,Male
280,McGinley Square,Sip Ave,29573,Subscriber,30,30,Male
200,Sip Ave,McGinley Square,29573,Subscriber,30,30,Male
185,McGinley Square,Sip Ave,29498,Subscriber,1973,44,Female
208,Monmouth and 6th,Grove St PATH,26181,Subscriber,1986,31,Female
518,Pershing Field,Brunswick & 6th,29615,Subscriber,28,28,Male
513,Baldwin at Montgomery,Grove St PATH,29534,Subscriber,1979,38,Male
313,Christ Hospital,Sip Ave,29575,Subscriber,1995,22,Male
653,North St,Sip Ave,26200,Subscriber,1990,27,Male
1236,Lincoln Park,McGinley Square,29501,Subscriber,1959,58,Male
297,Warren St,Hamilton Park,29537,Subscriber,40,40,Male
167,Van Vorst Park,Grove St PATH,29240,Subscriber,1965,52,Male
587,Garfield Ave Station,Grove St PATH,29281,Subscriber,1986,31,Male
584,Hamilton Park,Exchange Place,29289,Subscriber,1963,54,Male
793,Hamilton Park,Grove St PATH,29451,Subscriber,29,29,Male
533,Lafayette Park,Grove St PATH,29456,Subscriber,1986,31,Male
138,McGinley Square,Sip Ave,29573,Subscriber,1981,36,Male
818,Morris Canal,Warren St & Church St,29594,Subscriber,56,56,Male
508,Astor Place,Sip Ave,29657,Subscriber,1981,36,Male
147,Van Vorst Park,Grove St PATH,29514,Subscriber,28,28,Male
246,Morris Canal,Exchange Place,29509,Subscriber,1990,27,Male
292,Oakland Ave,Sip Ave,29530,Subscriber,40,40,Male
260,Hamilton Park,Grove St PATH,29660,Subscriber,61,61,Male
156,Dixon Mills,Grove St PATH,26233,Subscriber,1982,35,Male
237,Jersey & 6th St,Warren St,26238,Subscriber,28,28,Male
88,Essex Light Rail,Paulus Hook,26162,Subscriber,1973,44,Male
269,Oakland Ave,Sip Ave,29458,Subscriber,59,59,Male
699,McGinley Square,Exchange Place,29273,Subscriber,23,23,Male
589,Garfield Ave Station,Grove St PATH,29450,Subscriber,1980,37,Male
424,Lafayette Park,City Hall,26160,Subscriber,1986,31,Male
391,Brunswick & 6th,Grove St PATH,29469,Subscriber,29,29,Female
1149,MLK Light Rail,Exchange Place,29305,Subscriber,40,40,Male
201,Morris Canal,Exchange Place,26273,Subscriber,43,43,Male
3071,Grove St PATH,Grove St PATH,29240,Subscriber,1985,32,Male
187,Dixon Mills,Grove St PATH,26207,Subscriber,1982,35,Male
190,Morris Canal,Exchange Place,29564,Subscriber,1983,34,Male
206,Hamilton Park,Grove St PATH,26165,Subscriber,1985,32,Male
215,Monmouth and 6th,Manila & 1st,26244,Subscriber,30,30,Female
206,Brunswick St,Grove St PATH,29614,Subscriber,1980,37,Male
202,Brunswick & 6th,Newark Ave,29474,Subscriber,1986,31,Female
239,Morris Canal,Exchange Place,29265,Subscriber,1965,52,Female
433,Brunswick St,Paulus Hook,26305,Subscriber,23,23,Male
211,Morris Canal,Exchange Place,29496,Subscriber,1991,26,Male
128,Van Vorst Park,Grove St PATH,29439,Subscriber,40,40,Female
221,Hamilton Park,Grove St PATH,29306,Subscriber,23,23,Female
435,Oakland Ave,Jersey & 3rd,29478,Subscriber,24,24,Female
252,Marin Light Rail,Grove St PATH,26318,Subscriber,29,29,Female
189,Brunswick St,Grove St PATH,29526,Subscriber,1985,32,Male
844,McGinley Square,Columbus Drive,29501,Subscriber,47,47,Male
205,Brunswick St,Grove St PATH,26303,Subscriber,28,28,Male
327,Hamilton Park,Columbus Drive,29295,Subscriber,46,46,Male
858,McGinley Square,Exchange Place,26285,Subscriber,46,46,Male
724,Brunswick & 6th,Exchange Place,29615,Subscriber,28,28,Female
222,Jersey & 6th St,Grove St PATH,26296,Subscriber,30,30,Female
130,Jersey & 3rd,Grove St PATH,26291,Subscriber,1991,26,Male
88,Newport Pkwy,Newport PATH,29216,Subscriber,1979,38,Male
271,Morris Canal,City Hall,29120,Subscriber,40,40,Male
110,Warren St,Columbus Drive,29507,Subscriber,42,42,Male
318,Morris Canal,Grove St PATH,26163,Subscriber,29,29,Male
210,Hamilton Park,Grove St PATH,29569,Subscriber,1980,37,Male
218,Baldwin at Montgomery,Sip Ave,26166,Subscriber,23,23,Male
463,Sip Ave,Astor Place,29657,Subscriber,1981,36,Male
209,Morris Canal,Exchange Place,29602,Subscriber,1992,25,Male
134,Essex Light Rail,Exchange Place,29600,Subscriber,1979,38,Male
933,Riverview Park,Exchange Place,26213,Subscriber,42,42,Male
470,Newport Pkwy,Jersey & 3rd,29547,Subscriber,1980,37,Male
2258,Hamilton Park,Jersey & 6th St,26267,Subscriber,46,46,Male
1062,Brunswick & 6th,Pershing Field,29679,Subscriber,28,28,Male
638,Leonard Gordon Park,Sip Ave,29503,Subscriber,1990,27,Male
559,Liberty Light Rail,Paulus Hook,29674,Subscriber,1972,45,Male
290,Monmouth and 6th,Grove St PATH,26209,Subscriber,28,28,Female
829,McGinley Square,City Hall,29205,Subscriber,29,29,Female
200,Dixon Mills,Grove St PATH,26272,Subscriber,1986,31,Male
211,Morris Canal,Paulus Hook,29242,Subscriber,46,46,Female
234,JC Medical Center,Grove St PATH,29495,Subscriber,28,28,Male
2331,Morris Canal,Morris Canal,29492,Subscriber,1984,33,Male
362,Marin Light Rail,Exchange Place,29228,Subscriber,1990,27,Female
257,Columbus Drive,Paulus Hook,29295,Subscriber,39,39,Male
688,Central Ave,Newport PATH,26190,Subscriber,1981,36,Male
417,Essex Light Rail,Newport PATH,29480,Subscriber,1986,31,Female
598,Lincoln Park,Sip Ave,26289,Subscriber,43,43,Male
325,Oakland Ave,Sip Ave,29282,Subscriber,1986,31,Female
348,Monmouth and 6th,Grove St PATH,26196,Subscriber,29,29,Female
265,Essex Light Rail,City Hall,29234,Subscriber,1986,31,Male
648,Lincoln Park,Sip Ave,29298,Subscriber,1991,26,Female
156,Riverview Park,Heights Elevator,26241,Subscriber,1990,27,Male
992,Sip Ave,Paulus Hook,29573,Subscriber,51,51,Male
136,Essex Light Rail,Exchange Place,26278,Subscriber,57,57,Male
387,JC Medical Center,Paulus Hook,29284,Subscriber,46,46,Female
294,Oakland Ave,Sip Ave,26158,Subscriber,1984,33,Male
158,Van Vorst Park,Grove St PATH,26229,Subscriber,42,42,Female
357,Grove St PATH,Newport PATH,29614,Subscriber,1969,48,Male
1445,Newport Pkwy,Newport Pkwy,29523,Subscriber,1959,58,Male
213,Hamilton Park,Grove St PATH,26156,Subscriber,1969,48,Male
172,Morris Canal,Paulus Hook,29490,Subscriber,NULL,NULL,Unknown
259,Hamilton Park,Grove St PATH,29268,Subscriber,39,39,Male
164,Essex Light Rail,Exchange Place,29505,Subscriber,1984,33,Male
712,Sip Ave,MLK Light Rail,29530,Subscriber,1980,37,Female
278,Hamilton Park,Warren St,26312,Subscriber,40,40,Male
623,JC Medical Center,Brunswick & 6th,29482,Subscriber,24,24,Female
615,JC Medical Center,Brunswick & 6th,29308,Subscriber,1990,27,Male
175,Warren St,Newport PATH,26238,Subscriber,1980,37,Male
194,Morris Canal,Paulus Hook,29441,Subscriber,29,29,Male
200,Marin Light Rail,Grove St PATH,29124,Subscriber,1990,27,Male
600,Leonard Gordon Park,Sip Ave,29448,Subscriber,41,41,Male
517,Astor Place,Sip Ave,29463,Subscriber,1986,31,Male
516,Astor Place,Sip Ave,29302,Subscriber,1986,31,Female
301,Hamilton Park,Grove St PATH,29678,Subscriber,46,46,Female
303,Jersey & 6th St,Grove St PATH,29232,Subscriber,43,43,Male
552,Liberty Light Rail,Paulus Hook,29522,Subscriber,50,50,Male
95,Newport Pkwy,Newport PATH,29472,Subscriber,29,29,Male
231,Grove St PATH,Warren St,26181,Subscriber,1990,27,Male
274,Hamilton Park,Grove St PATH,26308,Subscriber,39,39,Male
572,Newport Pkwy,Paulus Hook,26217,Subscriber,1986,31,Male
434,Morris Canal,Grove St PATH,29491,Subscriber,41,41,Male
748,Pershing Field,Newport PATH,29619,Subscriber,1972,45,Male
287,Hamilton Park,Grove St PATH,29616,Subscriber,1979,38,Male
367,Van Vorst Park,Exchange Place,26284,Subscriber,1962,55,Female
422,Liberty Light Rail,Grove St PATH,26302,Subscriber,1981,36,Female
185,Dixon Mills,Grove St PATH,29447,Subscriber,30,30,Female
249,Warren St,Newport PATH,26181,Subscriber,28,28,Male
439,Sip Ave,Astor Place,26158,Subscriber,1964,53,Male
497,Essex Light Rail,Newport PATH,29222,Subscriber,1963,54,Male
150,Dixon Mills,Grove St PATH,29662,Subscriber,1979,38,Male
367,Hamilton Park,Grove St PATH,29537,Subscriber,1985,32,Female
668,Baldwin at Montgomery,Newport PATH,29544,Subscriber,1984,33,Male
579,Warren St,Paulus Hook,26193,Subscriber,1986,31,Male
1096,Communipaw & Berry Lane,City Hall,26199,Subscriber,39,39,Female
329,Baldwin at Montgomery,Sip Ave,26260,Subscriber,1991,26,Female
334,Baldwin at Montgomery,Sip Ave,29673,Subscriber,1991,26,Male
588,Communipaw & Berry Lane,Grove St PATH,29206,Subscriber,1986,31,Female
80,Newark Ave,Grove St PATH,29474,Subscriber,28,28,Male
111,Newport Pkwy,Newport PATH,26236,Subscriber,1995,22,Female
231,Newark Ave,Brunswick & 6th,29225,Subscriber,1986,31,Female
134,Newark Ave,Grove St PATH,29536,Subscriber,41,41,Male
982,Baldwin at Montgomery,Newport PATH,29243,Subscriber,1984,33,Male
1020,North St,Sip Ave,29653,Subscriber,1965,52,Male
696,Lincoln Park,Lafayette Park,29231,Subscriber,1969,48,Male
298,Hamilton Park,Newport PATH,29227,Subscriber,40,40,Male
499,Jersey & 6th St,Exchange Place,26267,Subscriber,61,61,Male
234,Grove St PATH,Hamilton Park,26233,Subscriber,30,30,Male
199,Essex Light Rail,Exchange Place,29655,Subscriber,41,41,Female
494,Leonard Gordon Park,Sip Ave,29203,Subscriber,1990,27,Male
636,Marin Light Rail,Newport PATH,29264,Subscriber,1986,31,Male
343,Central Ave,Heights Elevator,26157,Subscriber,28,28,Male
138,Dixon Mills,Grove St PATH,29620,Subscriber,47,47,Male
718,Leonard Gordon Park,Sip Ave,29517,Subscriber,39,39,Male
346,Brunswick St,Grove St PATH,29504,Subscriber,1980,37,Female
210,Brunswick St,Grove St PATH,29580,Subscriber,1984,33,Male
264,Monmouth and 6th,Grove St PATH,29246,Subscriber,29,29,Male
251,Morris Canal,Paulus Hook,29492,Subscriber,50,50,Male
359,Monmouth and 6th,Newport PATH,29552,Subscriber,61,61,Male
1433,Christ Hospital,Hamilton Park,29470,Subscriber,39,39,Female
84,Newark Ave,Grove St PATH,29519,Subscriber,1982,35,Male
387,Astor Place,Sip Ave,29473,Subscriber,1985,32,Female
158,Marin Light Rail,Essex Light Rail,26264,Subscriber,1985,32,Female
108,Van Vorst Park,Grove St PATH,26270,Subscriber,1986,31,Male
484,Leonard Gordon Park,Sip Ave,29250,Subscriber,1972,45,Male
180,Brunswick St,Grove St PATH,29438,Subscriber,1986,31,Male
515,Manila & 1st,Newport Pkwy,26244,Subscriber,24,24,Male
313,Brunswick & 6th,Grove St PATH,29482,Subscriber,46,46,Female
235,Hamilton Park,Grove St PATH,26233,Subscriber,42,42,Male
252,Columbus Drive,Paulus Hook,26176,Subscriber,1982,35,Male
272,Hamilton Park,Warren St,26253,Subscriber,46,46,Male
744,Riverview Park,Newport PATH,29275,Subscriber,1990,27,Male
328,Hamilton Park,Grove St PATH,29283,Subscriber,1984,33,Male
1120,Newark Ave,City Hall,26226,Subscriber,40,40,Male
342,Monmouth and 6th,City Hall,29210,Subscriber,1986,31,Male
290,Monmouth and 6th,Grove St PATH,29199,Subscriber,1984,33,Female
170,Jersey & 3rd,Grove St PATH,26209,Subscriber,1986,31,Male
320,Baldwin at Montgomery,Hilltop,29512,Subscriber,1996,21,Female
198,Dixon Mills,Grove St PATH,29245,Subscriber,1986,31,Male
2652,Warren St,Manila & 1st,29628,Subscriber,28,28,Male
209,Essex Light Rail,Exchange Place,26264,Subscriber,1980,37,Male
133,Dixon Mills,Grove St PATH,29675,Subscriber,1982,35,Male
325,Monmouth and 6th,Grove St PATH,29643,Subscriber,1982,35,Male
223,Essex Light Rail,Exchange Place,29556,Subscriber,1992,25,Male
241,Marin Light Rail,Grove St PATH,26189,Subscriber,1984,33,Male
286,Oakland Ave,Sip Ave,26222,Subscriber,41,41,Male
174,Dixon Mills,Grove St PATH,29247,Subscriber,1980,37,Male
176,Dixon Mills,Grove St PATH,26263,Subscriber,1981,36,Male
1406,Leonard Gordon Park,Exchange Place,29261,Subscriber,30,30,Male
462,Hamilton Park,Exchange Place,26187,Subscriber,61,61,Male
200,Essex Light Rail,Exchange Place,26210,Subscriber,62,62,Male
166,Columbus Drive,Exchange Place,29501,Subscriber,NULL,NULL,Unknown
220,Hamilton Park,Grove St PATH,29545,Subscriber,47,47,Male
315,Hamilton Park,Grove St PATH,29223,Subscriber,1980,37,Male
468,Christ Hospital,Hilltop,29449,Subscriber,1981,36,Male
666,Hamilton Park,Exchange Place,29270,Subscriber,43,43,Male
637,Hamilton Park,Exchange Place,29613,Subscriber,51,51,Male
739,Morris Canal,Monmouth and 6th,29228,Subscriber,1982,35,Male
336,Hamilton Park,Grove St PATH,26168,Subscriber,40,40,Male
332,Monmouth and 6th,Grove St PATH,26159,Subscriber,1982,35,Male
233,Morris Canal,Exchange Place,29655,Subscriber,29,29,Female
203,Dixon Mills,Grove St PATH,29260,Subscriber,28,28,Male
251,Brunswick & 6th,Grove St PATH,29308,Subscriber,39,39,Female
282,Brunswick & 6th,Grove St PATH,29225,Subscriber,1980,37,Female
233,Warren St,Exchange Place,26306,Subscriber,1984,33,Male
310,Marin Light Rail,Exchange Place,26219,Subscriber,1979,38,Male
298,Newport PATH,Hamilton Park,26238,Subscriber,1980,37,Male
